Date,Open,High,Low,Close,Volume
2024-12-16,4389.034915890042,4404.783863782896,4328.007742805228,4345.92236328125,1646224
2024-12-13,4365.362613963178,4424.371666662094,4325.448584466717,4403.701171875,1967048
2024-12-12,4360.539142507212,4414.6271298014035,4356.5528821629905,4385.048828125,1914642
2024-12-11,4362.310844845357,4378.847047235939,4337.850664985335,4357.97998046875,1635256
2024-12-10,4356.700516597411,4423.288944687637,4342.871163165953,4363.0,2087828
2024-12-09,4360.933257388377,4399.271815609351,4346.266664568218,4382.29248046875,2066639
2024-12-06,4383.128901087652,4394.940611577895,4343.510455484962,4375.74658203125,1842087
2024-12-05,4331.747813073262,4418.564078323639,4291.588189238375,4394.00537109375,3746747
2024-12-04,4245.867042233743,4318.115726856116,4221.751465216019,4286.076171875,3302642
2024-12-03,4246.654900345047,4257.137698206271,4198.522271973675,4235.23681640625,2010905
2024-12-02,4203.000338296886,4220.914958216208,4163.676993000992,4209.5458984375,1670944
2024-11-29,4153.785179120677,4231.250512031332,4129.817151927626,4203.83740234375,2017425
2024-11-28,4251.23184853607,4271.853320530873,4166.5812490977505,4178.29443359375,2558544
2024-11-27,4290.55499634484,4308.71521363045,4256.202219033572,4264.56884765625,1558993
2024-11-26,4253.249546195695,4298.085123579749,4242.373120582253,4284.4033203125,2060669
2024-11-25,4212.843714585579,4260.189087034664,4185.480108874261,4247.39306640625,4052167
2024-11-22,4007.122846226611,4188.186720017956,3990.389589438143,4177.9990234375,3096553
2024-11-21,3981.432455552984,4028.236409232463,3960.8604880090948,4008.944091796875,2384347
2024-11-19,3956.8246828361807,4067.3133968435627,3951.115881398178,3976.16650390625,1776233
2024-11-18,4146.894998090364,4146.894998090364,3927.5908423676865,3956.43115234375,3313944
2024-11-14,4070.118781462719,4094.7265129104985,4051.8600369763685,4080.84765625,1825432
2024-11-13,4112.542609268491,4130.899880816483,4066.2305702818967,4085.22802734375,1098813
2024-11-12,4149.847798959433,4151.816417459889,4099.00832230913,4131.53955078125,1587640
2024-11-11,4063.425535563547,4167.860359857493,4053.04078486624,4132.8193359375,1406487
2024-11-08,4089.8048938450424,4104.323455140882,4053.0408475923055,4081.930419921875,1648039
2024-11-07,4104.274589912992,4139.80777036327,4020.952665320235,4085.769287109375,3724349
2024-11-06,3940.780715946805,4084.686443814856,3912.87545183105,4074.69580078125,3792017
2024-11-05,3879.261266395641,3923.4566554269013,3879.261266395641,3909.03662109375,967590
2024-11-04,3904.0658719887983,3929.2640448975253,3851.848217603721,3901.949462890625,2269192
2024-11-01,3927.2463058287503,3936.203375700577,3913.662790294584,3921.684814453125,154895
2024-10-31,4006.1387847297265,4014.308599846557,3897.864763520815,3906.18212890625,3740372
2024-10-30,4011.0601058196758,4042.55800112918,3996.344730916741,4020.55859375,1935002
2024-10-29,4031.5832637923236,4039.1131336663107,3996.394207004564,4011.306396484375,1445885
2024-10-28,4005.1051041743235,4069.134469419595,3987.436801068887,4026.66162109375,1532534
2024-10-25,3993.3918785796277,4027.7934387000987,3969.42385229137,3993.884033203125,1759676
2024-10-24,3941.1741746389275,4014.9973672208257,3941.1741746389275,3984.38525390625,2676744
2024-10-23,3936.8433940172417,4049.0051452980897,3932.463025582815,4002.447509765625,1966476
2024-10-22,4002.201514906106,4025.628123729215,3943.4875627358756,3952.493896484375,1928049
2024-10-21,4067.7565419545163,4074.991311135829,4006.138686185549,4015.834228515625,1595450
2024-10-18,4025.824971583393,4081.0938417563607,4015.981878743336,4058.356201171875,2361000
2024-10-17,4038.414674215347,4055.2548785670365,4018.9238301370233,4034.68359375,2522659
2024-10-16,4011.1177013655647,4040.5751141050914,3993.6395885284373,4020.8876953125,2359151
2024-10-15,4056.3348009096194,4094.531631187995,4020.937000293908,4042.342529296875,2759474
2024-10-14,4065.123003109471,4090.063516948677,4047.645129803671,4061.83349609375,2137590
2024-10-11,4068.068925004607,4165.229488527156,4038.0716498141223,4074.156982421875,5759183
2024-10-10,4176.324950925273,4216.19074786921,4122.663456603558,4150.9423828125,2378875
2024-10-09,4182.952573592642,4217.319554831079,4169.893312502065,4176.0302734375,1082504
2024-10-08,4195.324834210528,4202.001656010186,4127.9165503585355,4176.32470703125,1541867
2024-10-07,4196.601130169736,4219.528912395065,4152.905967774814,4195.5703125,1472619
2024-10-04,4148.5856235577485,4220.26532782277,4147.652613708516,4175.3427734375,2965463
2024-10-03,4185.505533031941,4201.608822204832,4133.85677529384,4156.1953125,3350119
2024-10-01,4178.583136778167,4218.056263856357,4166.211406289576,4210.34814453125,1823365
2024-09-30,4209.365945175714,4221.001718965056,4183.001465184691,4191.298828125,2503416
2024-09-27,4256.596112539378,4298.818403851764,4222.2780351461415,4230.77197265625,3012477
2024-09-26,4182.952549413949,4238.725058292773,4182.952549413949,4214.86474609375,3964251
2024-09-25,4175.44077610614,4212.017061063411,4163.314046143049,4197.435546875,2713073
2024-09-24,4174.753342987435,4213.39174349326,4163.314144118252,4194.0478515625,3012026
2024-09-23,4222.22911114853,4231.459004478235,4176.0791650499295,4191.298828125,1702319
2024-09-20,4238.8235853352135,4252.374283438895,4151.040587546543,4207.40234375,5447908
2024-09-19,4310.650337218327,4342.219248359466,4204.35817203477,4218.44873046875,2927551
2024-09-18,4415.715125527233,4415.715125527233,4242.84939817985,4267.54443359375,2961779
2024-09-17,4431.622797592129,4453.7647636995625,4385.227366985309,4424.16015625,1699364
2024-09-16,4445.123383881834,4463.828648356052,4413.162284266815,4431.6220703125,1155120
2024-09-13,4448.069288517899,4464.761822271718,4423.521444762281,4440.80322265625,1458786
2024-09-12,4428.676250398551,4450.622117409099,4351.153972266564,4435.99169921875,2742216
2024-09-11,4439.674606828533,4467.06990758778,4390.38233935696,4398.3359375,1325919
2024-09-10,4362.103244516713,4457.83984203426,4360.139416875328,4426.3203125,1385591
2024-09-09,4374.425840570686,4409.03830092537,4350.3689532319695,4369.07421875,1184938
2024-09-06,4393.033641173875,4437.219764224585,4359.697474336681,4376.14453125,1649179
2024-09-05,4399.955543002937,4417.629990620445,4373.591062750139,4394.9970703125,1688793
2024-09-04,4395.979094770648,4405.847136492228,4356.457065075125,4398.2373046875,1265505
2024-09-03,4439.281131802064,4473.500923144872,4414.586095966468,4430.73876953125,1717263
2024-09-02,4493.237605774205,4505.0205715236125,4430.395121777363,4439.28125,1216500
2024-08-30,4418.6122679625305,4509.193819455762,4406.6327273671195,4471.39013671875,3637222
2024-08-29,4379.335301984835,4473.599021489441,4379.335301984835,4430.1982421875,2133641
2024-08-28,4417.384955013821,4479.981963267699,4376.684433945564,4424.552734375,1848058
2024-08-27,4423.521595654713,4428.431164573309,4405.650573010988,4415.8134765625,930697
2024-08-26,4407.810646937247,4469.818401872383,4403.882992094799,4421.017578125,1844164
2024-08-23,4418.611731898268,4424.503214207465,4374.425614579285,4383.16455078125,1809253
2024-08-22,4477.527175422035,4478.46018536363,4415.863177154606,4420.576171875,1829872
2024-08-21,4436.286551737751,4477.5269313687795,4411.29665372891,4469.1806640625,1896990
2024-08-20,4423.5214046887,4482.436229168461,4418.611835982054,4441.490234375,2212298
2024-08-19,4341.040435668673,4412.965613662957,4310.94487687575,4408.79248046875,2055210
2024-08-16,4271.32496210224,4346.932323500371,4246.875404760914,4336.18017578125,3457058
2024-08-14,4132.875360818273,4228.317578037032,4112.40236132334,4217.5654296875,3226545
2024-08-13,4136.802982285547,4157.423172797769,4107.345567268085,4121.04345703125,1495593
2024-08-12,4153.494944715224,4162.332168001852,4110.634507665087,4119.76611328125,936912
2024-08-09,4140.730579021024,4176.717624634707,4129.487474001761,4152.26806640625,1302536
2024-08-08,4105.3818365287825,4155.459443240806,4084.7616455297143,4097.08447265625,2441283
2024-08-07,4151.531513665411,4168.175144224216,4104.694033994683,4124.47998046875,1237666
2024-08-06,4095.513554753193,4181.23443768936,4085.546746125882,4095.759033203125,2203067
2024-08-05,4162.332487870675,4162.332487870675,4036.1565679151713,4079.900634765625,2787771
2024-08-02,4286.053969556137,4318.457126714295,4192.772153494779,4205.5859375,2811282
2024-08-01,4319.831452135074,4339.3714407578755,4286.102617400063,4317.5732421875,2202244
2024-07-31,4271.32489689292,4334.167378134563,4266.415328045917,4306.03564453125,2330091
2024-07-30,4311.681741041037,4318.456850304975,4249.035353541636,4286.3974609375,1797906
2024-07-29,4335.149576043135,4350.860197383269,4291.945367357768,4301.86279296875,1746803
2024-07-26,4271.325188060915,4342.465037283493,4258.60921210032,4308.49072265625,3552210
2024-07-25,4217.319636983082,4264.4514978853385,4196.896022372138,4244.322265625,2810342
2024-07-24,4209.955327580733,4260.622174468574,4190.9062961576155,4228.3662109375,1809793
2024-07-23,4205.536980663162,4282.8137917236645,4189.13882773974,4224.537109375,2365208
2024-07-22,4222.18080459986,4241.819082313878,4187.862722514556,4209.80859375,1896386
2024-07-19,4239.3146448495845,4279.916877333292,4207.746211320331,4224.5859375,3903354
2024-07-18,4075.2956638681476,4236.935996689841,4075.2956638681476,4227.67822265625,5613364
2024-07-16,4087.051989689471,4109.142647435194,4060.503689582387,4093.370849609375,2029521
2024-07-15,4149.454795147631,4153.667049168463,4072.405847991194,4084.308837890625,4848030
2024-07-12,3898.960856509658,4114.432515279782,3890.438050209988,4098.75830078125,13509164
2024-07-11,3850.9590262250354,3898.9613137562046,3816.2799182478925,3843.8076171875,4872189
2024-07-10,3902.5860570627137,3921.787068375789,3822.5496350896506,3829.553955078125,2669716
2024-07-09,3903.8593018588867,3925.3623184354674,3894.160976676417,3904.34912109375,1305801
2024-07-08,3940.1059700674,3949.167626015467,3897.050906666984,3911.892333984375,1758882
2024-07-05,3928.3503724029933,3944.759317225375,3906.798325472104,3930.11376953125,1668616
2024-07-04,3918.406920797747,3964.939746827141,3901.0183384393945,3939.0771484375,2518001
2024-07-03,3938.1466812760073,3944.122571659196,3874.470180210599,3884.511474609375,1821198
2024-07-02,3912.2844044394196,3941.477440367746,3901.4593511938683,3935.599609375,2307449
2024-07-01,3804.9160952694638,3920.2195037726297,3804.9160952694638,3897.197998046875,2658723
2024-06-28,3838.027726477141,3879.368422948388,3818.4839864227138,3824.655517578125,2731571
2024-06-27,3752.9950629497644,3861.734935564597,3740.357822070456,3854.044677734375,4526556
2024-06-26,3766.2203623856353,3788.2131997476017,3762.7916274998634,3777.33935546875,1639845
2024-06-25,3739.2802584559718,3769.3060836478994,3715.670874281783,3760.29345703125,1338808
2024-06-24,3731.1980908539826,3778.465647895979,3714.103447073741,3739.084228515625,1702154
2024-06-21,3749.0765965704545,3798.8422809619256,3720.716109397647,3733.157470703125,4642195
2024-06-20,3718.7075786768105,3732.373487303002,3703.0823931387763,3710.1357421875,2846526
2024-06-19,3749.7130742346512,3755.7870240522284,3715.7196673389967,3724.29150390625,1509050
2024-06-18,3748.1459390773957,3763.7711253531625,3717.7771455099964,3737.4189453125,1774045
2024-06-14,3809.8142929599544,3809.8142929599544,3750.0563418489855,3754.02392578125,1860730
2024-06-13,3778.2696767431717,3810.7936259222747,3773.5673642808747,3799.184814453125,1932323
2024-06-12,3795.5116294923823,3814.222822091495,3749.5176458643236,3753.632080078125,2177001
2024-06-11,3766.7099983889166,3800.9483158199455,3762.7914444244025,3773.66552734375,1419898
2024-06-10,3815.692029571215,3826.369993755079,3763.673128570854,3780.131103515625,1734661
2024-06-07,3759.1671447156646,3835.285014018203,3759.1671447156646,3814.66357421875,4552445
2024-06-06,3704.013180177749,3761.713792341841,3665.317459305752,3752.4072265625,4328036
2024-06-05,3640.3368024377764,3706.756343061055,3624.6625858503157,3670.166748046875,2799670
2024-06-04,3624.662356472914,3668.7460878354223,3518.3715819655326,3639.35693359375,3395997
2024-06-03,3656.7944695717038,3675.162690587452,3620.7437266242205,3627.454345703125,2156773
2024-05-31,3663.848191542404,3673.4486972044233,3579.3543662695342,3596.2041015625,10956800
2024-05-30,3700.094707884028,3717.140322546408,3639.7979088533293,3660.027587890625,2919230
2024-05-29,3770.5305466531386,3770.5305466531386,3722.6263194210433,3726.201904296875,1568095
2024-05-28,3779.4454201140243,3791.2010823849855,3752.015541481782,3761.7138671875,1801993
2024-05-27,3776.5065844447445,3828.770396397948,3763.134613996444,3768.718505859375,1841538
2024-05-24,3799.2830150964464,3804.720056608894,3766.0243358337225,3771.118408203125,1309452
2024-05-23,3762.7425611972685,3825.488456831451,3747.6071937538322,3814.173583984375,2095742
2024-05-22,3756.9135247789995,3763.0362652039976,3739.8188813463134,3753.974609375,1311168
2024-05-21,3752.6034232070624,3766.465212644621,3732.471803718336,3742.4150390625,1908117
2024-05-17,3839.20344304432,3840.1830815855405,3752.0156128756685,3756.0322265625,2765804
2024-05-16,3811.871456246998,3829.8967089471585,3765.2405680620036,3821.520751953125,2599399
2024-05-15,3797.3982523912305,3819.2323938552713,3769.1937321404057,3773.959228515625,1115021
2024-05-14,3828.0341924544327,3837.565422637813,3786.11634501382,3794.188720703125,1058317
2024-05-13,3777.9470321589934,3846.513196599001,3763.8447713876444,3839.5107421875,931326
2024-05-10,3853.9048405813305,3864.6031074267457,3778.4820118323983,3787.089111328125,1672489
2024-05-09,3853.32122962492,3862.074357102614,3802.7962801729855,3851.570556640625,1726486
2024-05-08,3852.348644505229,3875.0095663734273,3830.563177847568,3867.861083984375,1247685
2024-05-07,3822.9770163628573,3878.6079555993488,3806.151513098809,3869.80615234375,2062112
2024-05-06,3747.310970665456,3831.875856708849,3747.310970665456,3813.494384765625,2053831
2024-05-03,3783.4419996244737,3786.7975551120285,3693.430862032895,3737.974365234375,2962234
2024-05-02,3674.417045390118,3764.9147045184022,3674.417045390118,3757.32861328125,2491044
2024-04-30,3765.789691120071,3775.2722452234852,3705.4903727188716,3715.84814453125,2203078
2024-04-29,3732.7226089474875,3771.4309315368455,3714.4382506071906,3764.039306640625,1110693
2024-04-26,3749.4017162924424,3770.457991260414,3698.244696191015,3716.529052734375,2039178
2024-04-25,3706.6573596556414,3767.3942861058504,3706.462893216646,3746.53271484375,2856271
2024-04-24,3783.296070139264,3791.0766276099876,3719.54407987477,3725.963134765625,1317312
2024-04-23,3770.7016495470325,3788.1592293153244,3754.702924424176,3768.416015625,1807586
2024-04-22,3731.749756055219,3771.625111801444,3707.435514746546,3758.5927734375,1728883
2024-04-19,3732.722218666721,3746.8731541913244,3696.6397906218567,3721.245849609375,2957749
2024-04-18,3770.458043062613,3828.0341184943036,3744.393129116633,3756.06396484375,3476284
2024-04-16,3794.966858011438,3820.9344207504923,3756.8908503515418,3766.56787109375,3051420
2024-04-15,3891.6404475062823,3952.717874429233,3811.549472195389,3833.091796875,4200329
2024-04-12,3862.0743563623423,3903.262778963109,3837.2738285136293,3891.640380859375,4354821
2024-04-10,3847.874516418791,3880.747418488778,3810.527936369096,3875.349609375,2101965
2024-04-09,3874.717608938137,3905.694048254169,3817.384673734395,3838.294921875,1876992
2024-04-08,3873.7450929274473,3922.0330832785467,3851.375989955484,3863.581787109375,2302538
2024-04-05,3868.8824323541658,3892.224106154191,3851.8624618749805,3870.09814453125,1636819
2024-04-04,3866.8397293202797,3918.1427803858774,3827.304866462404,3893.48828125,3394637
2024-04-03,3745.365666529009,3871.7997191513855,3745.365666529009,3839.024169921875,3973090
2024-04-02,3783.2959977168784,3802.6016005490583,3766.76231340809,3777.26611328125,2142666
2024-04-01,3790.7849991059966,3825.408576562606,3781.3997961643163,3809.3125,1569676
2024-03-28,3744.490645526798,3807.6103232125056,3735.153881557504,3769.971923828125,4311783
2024-03-27,3781.8371355577046,3788.158838368847,3724.3581734819704,3735.542724609375,1968575
2024-03-26,3768.7077358105657,3838.440938556033,3765.2550657509373,3771.13916015625,3440925
2024-03-22,3790.1041786758087,3829.979536983663,3749.2562506531285,3803.622802734375,5852485
2024-03-21,3880.6017398046433,3898.4482511532437,3839.705136843681,3863.970703125,3829582
2024-03-20,3876.6627036313866,3907.78493306345,3851.570358663032,3861.976806640625,1817913
2024-03-19,3940.1228959958985,3946.687741302402,3857.794967981477,3868.201416015625,8931209
2024-03-18,4099.624452160784,4138.040955537891,4004.8962577982884,4038.595703125,1526904
2024-03-15,4077.595761278169,4122.7228997396605,4062.4235791961696,4103.5146484375,3373143
2024-03-14,4039.520254387484,4109.107434115513,3973.920230957629,4092.184814453125,2919608
2024-03-13,4089.655800555292,4124.668311570747,4018.5608568213943,4035.19189453125,2837260
2024-03-12,4009.2730833397145,4113.921685490996,4008.00845770711,4077.255615234375,4039801
2024-03-11,3976.837411355519,4039.081870716427,3976.837411355519,4009.272705078125,2304068
2024-03-07,3953.4960106545755,4010.877625569365,3926.9448091459244,3995.900146484375,2688905
2024-03-06,3884.491922362945,3960.3036803464424,3849.86834727239,3952.81494140625,1744204
2024-03-05,3950.5780066427474,3952.5231459862443,3870.8272935593636,3902.046875,2070859
2024-03-04,3992.398627973585,4004.944682155846,3964.0967546589172,3968.76513671875,1749271
2024-03-01,3994.5383868724766,4026.438482479131,3974.697822898346,3982.040771484375,2043265
2024-02-29,3986.5631905150553,4024.590760669227,3953.0582119210476,3982.770263671875,3772719
2024-02-28,3983.2564674982855,4040.9296594385924,3976.8374126470994,4005.966064453125,1939225
2024-02-27,3889.3061910385563,4010.8774023113297,3889.3061910385563,3991.81494140625,2960475
2024-02-26,3925.291312381924,3938.9072881929615,3873.5019758149424,3891.300048828125,1379284
2024-02-23,4016.7127903511646,4016.7127903511646,3935.4058698837393,3940.94970703125,2538072
2024-02-22,3862.074308087051,3982.6242758305775,3862.074308087051,3974.98974609375,2982052
2024-02-21,3902.922211469392,3951.89119090927,3871.4110481235507,3882.011962890625,1885939
2024-02-20,3970.1265434216803,3985.5903054124697,3900.004178795511,3920.087646484375,1193648
2024-02-19,4009.9531672226553,4015.059157963777,3943.769991476078,3991.231201171875,772291
2024-02-16,4000.422585306404,4034.1709461020446,3987.633387876024,4015.0595703125,1307556
2024-02-15,4014.767486410783,4032.565320923148,3971.001852474619,3990.64794921875,1091582
2024-02-14,3994.3436924832126,4002.026898009872,3938.4209356490796,3987.633056640625,1391283
2024-02-13,4012.287624411532,4055.615412060188,3969.542998638767,4035.677734375,1257415
2024-02-12,4016.712921281345,4045.501079810897,3992.933401804451,4007.668212890625,1013716
2024-02-09,4023.0829671480524,4069.961016230209,3987.5357348811417,4020.3115234375,2100596
2024-02-08,3977.8102627997396,4043.9450055553343,3973.9686597901937,4020.70068359375,2345173
2024-02-07,4039.0818127008374,4041.0269520279267,3962.2001333088815,3971.390869140625,2124267
2024-02-06,3887.3609135699685,4036.066718938935,3880.552925980529,4022.548095703125,4474396
2024-02-05,3873.7449132659613,3911.67512958968,3853.41830257255,3864.31103515625,1691523
2024-02-02,3768.7561904233226,3875.1065425906513,3765.7898054070656,3857.503173828125,2826510
2024-02-01,3715.216282824203,3797.7873560173143,3700.6764131851514,3748.429443359375,2363107
2024-01-31,3706.657637619578,3728.8322745343594,3692.312234372478,3711.27734375,2459358
2024-01-30,3703.0101960268325,3742.253475636006,3683.1211945510818,3696.299560546875,1411621
2024-01-29,3696.542838242831,3715.216128362602,3677.1401208727275,3696.7373046875,1646747
2024-01-25,3734.5703920972205,3755.0917082724923,3675.049172415224,3705.782470703125,2205154
2024-01-24,3773.5705734355965,3777.1203579923717,3701.2114800977465,3736.41845703125,2657709
2024-01-23,3793.0217765907473,3825.9917939789893,3737.342162049768,3752.4169921875,2618854
2024-01-19,3836.7878210233553,3854.8290381141383,3807.6594033056126,3834.891357421875,2941975
2024-01-18,3782.33376536201,3792.813341901306,3747.402001495147,3786.79736328125,2239110
2024-01-17,3705.678250807821,3793.9294306898973,3699.4196899865615,3769.331787109375,3458696
2024-01-16,3783.304419702091,3783.304419702091,3741.143765097219,3746.72314453125,1432672
2024-01-15,3842.493986697282,3847.3456205188695,3769.7194793734698,3787.961669921875,2801505
2024-01-12,3733.81754078814,3789.3687503022047,3708.201007927904,3767.5849609375,6813450
2024-01-11,3613.496780334483,3661.042790602042,3597.0012257518606,3624.7041015625,1777909
2024-01-10,3580.5055043336183,3618.590827110067,3578.564850943736,3602.87158203125,1292227
2024-01-09,3599.8640361952075,3641.006036617692,3573.471193354034,3580.408935546875,1370944
2024-01-08,3626.9841625752906,3628.7793617710286,3563.4277622287427,3569.15283203125,1067805
2024-01-05,3565.950675284404,3636.5419437543196,3565.8052210357178,3626.984130859375,1963127
2024-01-04,3591.906766369849,3608.644901500498,3542.6626876521427,3557.993896484375,3598144
2024-01-03,3655.2209469515005,3659.9271265500897,3577.64336897667,3582.203857421875,1803075
2024-01-02,3698.01269048407,3698.01269048407,3655.463764070014,3670.9404296875,1344068
2024-01-01,3677.538461548317,3718.2921859243143,3661.0429064437467,3698.012451171875,825907
2023-12-29,3679.4792837014024,3709.1713790087365,3653.6684956553563,3680.837646484375,1574996
2023-12-28,3710.529500738545,3724.1140752705373,3679.576172099119,3687.14453125,1682889
2023-12-27,3686.271192309109,3704.9014178681045,3656.191064127592,3698.109130859375,1293976
2023-12-26,3706.5028160720394,3720.2328451421417,3677.6839214166666,3682.923828125,1285231
2023-12-22,3687.2416987079955,3731.8281660802413,3650.3692817209153,3710.529541015625,2413058
2023-12-21,3644.789838029213,3693.742774963741,3632.2727177698935,3675.112548828125,1517562
2023-12-20,3713.6829184719973,3783.1098422812192,3654.7841342747074,3667.883544921875,2586083
2023-12-19,3730.9066415757507,3740.7070372652865,3677.538666208607,3702.961181640625,2004435
2023-12-18,3743.618085345478,3812.4141637117523,3716.4972605839903,3744.685302734375,2521612
2023-12-15,3557.897102757953,3780.3445136912032,3557.897102757953,3746.431640625,8531230
2023-12-14,3522.2862354018253,3568.8619211592045,3519.9575458724316,3558.430908203125,3290396
2023-12-13,3535.4340618974347,3541.6926220283585,3457.274195147135,3486.917724609375,3850968
2023-12-12,3530.970488905042,3588.656366966414,3523.2564386013037,3563.136962890625,2236866
2023-12-11,3515.39668765713,3544.6036175892773,3507.731201090949,3534.80322265625,1102503
2023-12-08,3525.196845727586,3536.840765944688,3495.165282213544,3519.083740234375,1641155
2023-12-07,3498.028136719834,3522.8200340000967,3485.122742816775,3507.63427734375,1967653
2023-12-06,3427.7764215249854,3505.645144341894,3420.5472976156907,3497.15478515625,1896572
2023-12-05,3433.0159043966464,3433.0159043966464,3398.860451539939,3426.805908203125,1377656
2023-12-04,3439.468841218076,3442.5255128152107,3394.2031901727914,3408.224365234375,1625213
2023-12-01,3396.143785633172,3412.5907774443576,3386.489081393253,3407.447998046875,1172141
2023-11-30,3395.610291730229,3412.299866386646,3377.70780849564,3384.112060546875,3266235
2023-11-29,3377.7073948466964,3413.609484363883,3372.6617431586515,3409.485595703125,1441634
2023-11-28,3354.5166249397716,3377.949920654207,3331.1316560447804,3367.17919921875,1689195
2023-11-24,3390.564638013565,3400.559052072792,3350.5386549505156,3354.51708984375,1989733
2023-11-23,3425.25328759108,3438.8378615362003,3396.1434862801075,3404.148681640625,2729804
2023-11-22,3396.1436686511993,3427.8247426874295,3377.8045875989555,3425.39892578125,1798051
2023-11-21,3415.1622294943054,3434.035037985227,3397.114056628635,3406.041015625,1807236
2023-11-20,3387.653493546394,3429.0378374559446,3387.653493546394,3415.162353515625,1475621
